Altium Designer Pick and Place Locations
C:\Users\thoma\Documents\Altium\UltraZOhm\UZ_A_MAX11331_Daughter\Project Outputs for UZ_A_MAX11331_Daugther\Pick Place\PickPlace_UZ_A_MAX11331_Daugther_2v01.txt

========================================================================================================================
File Design Information:

Date:       21.04.21
Time:       17:24
Revision:   960d3172a432447561f6f2b9979d694950ee8413
Variant:    SMD_Assembly
Units used: mm

Designator  Footprint                     Center-X(mm) Center-Y(mm) Ref-X(mm) Ref-Y(mm) Pad-X(mm) Pad-Y(mm) Rotation Layer    Comment                    
C3E         CAP_0603                      -96.5259     31.2960      -96.5259  30.5960   -96.5259  30.5960   180      TopLayer 100pF                      
C3D         CAP_0603                      -96.6532     56.5560      -96.6532  55.8560   -96.6532  55.8560   180      TopLayer 100pF                      
C3C         CAP_0603                      -96.6532     79.5560      -96.6532  78.8560   -96.6532  78.8560   180      TopLayer 100pF                      
C3B         CAP_0603                      -57.6532     56.5560      -57.6532  55.8560   -57.6532  55.8560   180      TopLayer 100pF                      
C3A         CAP_0603                      -57.6532     79.5560      -57.6532  78.8560   -57.6532  78.8560   180      TopLayer 100pF                      
C2H         CAP_0603                      -59.4431     6.9930       -59.4431  6.2930    -59.4431  6.2930    180      TopLayer 200pF                      
C2G         CAP_0603                      -59.4431     29.8530      -59.4431  29.1530   -59.4431  29.1530   180      TopLayer 200pF                      
C2F         CAP_0603                      -98.5591     6.9930       -98.5591  6.2930    -98.5591  6.2930    180      TopLayer 200pF                      
C2E         CAP_0603                      -98.3039     29.9050      -98.3039  29.2050   -98.3039  29.2050   180      TopLayer 200pF                      
C2D         CAP_0603                      -98.4311     55.1650      -98.4311  54.4650   -98.4311  54.4650   180      TopLayer 200pF                      
C2C         CAP_0603                      -98.4311     78.1650      -98.4311  77.4650   -98.4311  77.4650   180      TopLayer 200pF                      
C2B         CAP_0603                      -59.4311     55.1650      -59.4311  54.4650   -59.4311  54.4650   180      TopLayer 200pF                      
C2A         CAP_0603                      -59.4311     78.1650      -59.4311  77.4650   -59.4311  77.4650   180      TopLayer 200pF                      
C1          RES_1206                      -4.8260      13.6640      -4.8260   15.1640   -4.8260   15.1640   180      TopLayer 470pF                      
BS3         RES_1206                      -132.8542    85.0900      -134.3541 85.0900   -134.3541 85.0900   270      TopLayer "Ferrite bead"             
BS2         RES_1206                      -130.6590    79.9338      -129.1590 79.9338   -129.1590 79.9338   90       TopLayer "Ferrite bead"             
BS1         RES_1206                      -152.9742    89.6120      -152.9742 88.1120   -152.9742 88.1120   360      TopLayer "Ferrite bead"             
